date,adj_close
2019-03-26,142.60382099999998
2019-03-27,141.949265
2019-03-28,142.574066
2019-03-29,143.51623500000002
2019-04-01,145.182358
2019-04-02,145.172455
2019-04-03,145.519562
2019-04-04,145.826996
2019-04-05,146.560898
2019-04-08,146.68983500000002
2019-04-09,145.807175
2019-04-10,146.481552
2019-04-11,146.47164899999999
2019-04-12,147.453476
2019-04-15,147.334473
2019-04-16,147.374146
2019-04-17,146.828674
2019-04-18,147.04686
2019-04-22,147.086517
2019-04-23,148.56423999999998
2019-04-24,148.365891
2019-04-25,148.117966
2019-04-26,148.92126499999998
2019-04-29,149.139465
2019-04-30,149.14936799999998
2019-05-01,148.03862
2019-05-02,147.790665
2019-05-03,149.38738999999998
2019-05-06,148.91133100000002
2019-05-07,146.342712
2019-05-08,146.104691
2019-05-09,145.63858000000002
2019-05-10,146.312973
2019-05-13,142.61373899999998
2019-05-14,143.90301499999998
2019-05-15,144.75592
2019-05-16,146.06501799999998
2019-05-17,145.0336
2019-05-20,144.002182
2019-05-21,145.41047700000001
2019-05-22,144.884842
2019-05-23,143.040176
2019-05-24,143.387299
2019-05-28,142.127777
2019-05-29,141.155853
2019-05-30,141.433548
2019-05-31,139.52938799999998
2019-06-03,139.251709
2019-06-04,142.375702
2019-06-05,143.466644
2019-06-06,144.26994299999998
2019-06-07,145.579056
2019-06-10,146.392303
2019-06-11,146.25346399999998
2019-06-12,146.055099
2019-06-13,146.729492
2019-06-14,146.41214
2019-06-17,146.518646
2019-06-18,148.121307
2019-06-19,148.628983
2019-06-20,149.992722
2019-06-21,150.01263400000002
2019-06-24,149.176468
2019-06-25,147.762955
2019-06-26,147.484222
2019-06-27,148.370163
2019-06-28,149.40541100000002
2019-07-01,150.460587
2019-07-02,150.80899
2019-07-03,151.94378700000001
2019-07-05,151.85420200000002
2019-07-08,151.037933
2019-07-09,151.306702
2019-07-10,151.923874
2019-07-11,152.132919
2019-07-12,152.90936299999998
2019-07-15,152.809814
2019-07-16,152.4216
2019-07-17,151.416214
2019-07-18,151.973648
2019-07-19,151.10762
2019-07-22,151.46598799999998
2019-07-23,152.481323
2019-07-24,153.417038
2019-07-25,152.600784
2019-07-26,153.705719
2019-07-29,153.337402
2019-07-30,153.188095
2019-07-31,151.51576200000002
2019-08-01,150.11218300000002
2019-08-02,148.897751
2019-08-05,144.477997
2019-08-06,146.359375
2019-08-07,146.518646
2019-08-08,149.305878
2019-08-09,148.240753
2019-08-12,146.40914899999999
2019-08-13,148.499557
2019-08-14,144.209229
2019-08-15,144.477997
2019-08-16,146.667953
2019-08-19,148.409973
2019-08-20,147.275177
2019-08-21,148.51946999999998
2019-08-22,148.390076
2019-08-23,144.64721699999998
2019-08-26,146.11051899999998
2019-08-27,145.433624
2019-08-28,146.468872
2019-08-29,148.409973
2019-08-30,148.360199
2019-09-03,147.394638
2019-09-04,148.967422
2019-09-05,150.95829799999998
2019-09-06,150.988159
2019-09-09,151.07775900000001
2019-09-10,151.22706599999998
2019-09-11,152.461426
2019-09-12,152.91931200000002
2019-09-13,152.770004
2019-09-16,152.46000700000002
2019-09-17,152.830002
2019-09-18,152.809998
2019-09-19,152.71000700000002
2019-09-20,152.03999299999998
2019-09-23,152.119995
2019-09-24,150.71000700000002
2019-09-25,151.66000400000001
2019-09-26,151.199997
2019-09-27,150.300003
2019-09-30,151.0
2019-10-01,149.029999
2019-10-02,146.610001
2019-10-03,147.800003
2019-10-04,149.729996
2019-10-07,149.139999
2019-10-08,146.729996
2019-10-09,148.080002
2019-10-10,149.029999
2019-10-11,150.630005
2019-10-14,150.490005
2019-10-15,151.970001
2019-10-16,151.690002
2019-10-17,152.190002
2019-10-18,151.580002
2019-10-21,152.570007
2019-10-22,152.110001
2019-10-23,152.419998
2019-10-24,152.83999599999999
2019-10-25,153.449997
2019-10-28,154.380005
2019-10-29,154.350006
2019-10-30,154.720001
2019-10-31,154.179993
2019-11-01,155.830002
2019-11-04,156.399994
2019-11-05,156.259995
2019-11-06,156.190002
2019-11-07,156.720001
2019-11-08,157.16000400000001
2019-11-11,156.850006
2019-11-12,157.119995
2019-11-13,157.190002
2019-11-14,157.350006
2019-11-15,158.550003
2019-11-29,160.74
